Emotions,Path
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-01-01-01-02-23.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-01-01-02-02-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-01-02-01-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-01-02-02-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-02-01-02-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-02-02-01-23.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
happy,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
sad,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
angry,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
fear,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
disgust,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
surprise,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-01-01-01-01-24.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-01-01-01-02-24.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-01-01-02-01-24.wav
neutral,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-01-01-02-02-24.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-01-01-01-24.wav
calm,C:\Neha\kaggle Projects\Ravdess\audio_speech_actors_01-24/Actor_24/03-01-02-01-01-02-24.wav
